,Match Number,Stadium,Date,Time,Home Team,Away Team,Innings,Batting Team,Over,Runs,Bowler,Batsmen,Commentary,Result
2406,MATCH 10,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",07 APR 2023,7:30 PM IST,LSG,SRH,2,LSG Innings,0.1,0,Bhuvneshwar Kumar , Kyle Mayers,"LOCAL BOY BHUVI TO START THE PROCEEDINGS WITH THE BALL FOR SRH! good length ball, inswinger pitching on leg stump, Kyle Mayers gets struck on the pads while looking to flick it across. Right on the money Bhuvneshwar Kumar!",Lucknow Super Giants Won by 5 Wickets
2407,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.6,0,Anrich Nortje , Shimron Hetmyer,"Yorker ball, pitching on off stump, Shimron Hetmyer uncomfortably plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2408,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.5,2,Anrich Nortje , Shimron Hetmyer,"Full toss ball, on middle stump, Shimron Hetmyer plays an aggressive lofted straight shot on the front foot for 2 runs",Rajasthan Royals Won by 57 Runs
2409,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.4,6,Anrich Nortje , Shimron Hetmyer,"SMASHED! short of good length ball, pitching outside off stump, Shimron Hetmyer walks down and smashes that one with a horizontal bat towards long off! That is a flat six from the left-hander from West-Indies!",Rajasthan Royals Won by 57 Runs
2410,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.3,1,Anrich Nortje , Dhruv Jurel,"Short of good length ball, pitching outside off stump, Dhruv Jurel plays an aggressive pull shot on the front foot for a single",Rajasthan Royals Won by 57 Runs
2411,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.2,1,Anrich Nortje , Shimron Hetmyer,"Full toss ball, on off stump, Shimron Hetmyer plays an aggressive on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2412,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,19.1,6,Anrich Nortje , Shimron Hetmyer,"YOU BOWL LENGTH, YOU DISAPPEAR! short of good length ball, pitching outside off stump, Shimron Hetmyer sets himself up for the big hit towards the on-side and connects magnificently! Sends that 20 rows back in the stands!",Rajasthan Royals Won by 57 Runs
2413,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.6,1,Mukesh Kumar , Shimron Hetmyer,"Yorker ball, pitching on leg stump, Shimron Hetmyer plays an aggressive on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2414,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.5,1,Mukesh Kumar , Dhruv Jurel,"Full length ball, pitching outside off stump, Dhruv Jurel drives it straight aggressively using the front foot for a single",Rajasthan Royals Won by 57 Runs
2415,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.4,6,Mukesh Kumar , Dhruv Jurel,"JUREL ON THE GO, STRAIGHTAWAY! full length ball, pitching on off stump, Dhruv Jurel shuffles across and flicks it towards deep mid-wicket for a maximum! Clears the boundary with ease there, Dhruv Jurel!",Rajasthan Royals Won by 57 Runs
2416,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.3,W,Mukesh Kumar , Jos Buttler,"BUTTLER GOES FOR 79! SOFT DISMISSAL! full length ball, pitching on off stump, Jos Buttler backs away and drives it through the off side. No timing on that one, ends up hitting it straight to the bowler. The TV Umpire is called up to check whether it is a Bump ball. He gives it OUT!  WICKET Jos Buttler c&b Mukesh Kumar (Rajasthan Royals 175 Runs for 4 wickets)",Rajasthan Royals Won by 57 Runs
2417,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.2,1,Mukesh Kumar , Shimron Hetmyer,"Good length ball, pitching outside leg stump, Shimron Hetmyer plays an aggressive lofted on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2418,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,18.1,6,Mukesh Kumar , Shimron Hetmyer,"SHIM-RUN-HIT-MYER! full length ball, pitching outside leg stump, Shimron Hetmyer clears the front leg and heaves it across for a full-monty! Gets in position quickly, gets underneath, and smashes it across towards deep mid-wicket for a maximum!",Rajasthan Royals Won by 57 Runs
2419,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.6,4,Anrich Nortje , Jos Buttler,"BREAD AND BUTTER FOR BUTTLER! full toss ball, on middle stump, Jos Buttler plays just lofts it over the fielder at mid-off for a boundary! Timed that one well, Buttler!",Rajasthan Royals Won by 57 Runs
2420,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.5,0,Anrich Nortje , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler plays a reverse sweep and is beaten",Rajasthan Royals Won by 57 Runs
2421,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.4,2,Anrich Nortje , Jos Buttler,"Full length ball, pitching outside leg stump, Jos Buttler plays an aggressive front foot flick for 2 runs",Rajasthan Royals Won by 57 Runs
2422,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.3,4,Anrich Nortje , Jos Buttler,"IMPROVISATION FROM BUTTLER! good length ball, pitching outside off stump, Jos Buttler shuffles across exposing all three stumps and scoops it towards fine leg for a boundary! Using the bowler's pace to good effect!",Rajasthan Royals Won by 57 Runs
2423,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.2,1,Anrich Nortje , Shimron Hetmyer,"HETMYER DROPPED! full toss ball, on off stump, Shimron Hetmyer flicks it in the air towards deep mid-wicket. No timing on that one. Lalit Yadav running in from the boundary line gets to it but fails to hold on to it.",Rajasthan Royals Won by 57 Runs
2424,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,17.1,0,Anrich Nortje , Shimron Hetmyer,"Good length ball, pitching outside off stump, Shimron Hetmyer plays an aggressive lofted on drive on the front foot and is beaten",Rajasthan Royals Won by 57 Runs
2425,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.6,1,Rovman Powell , Shimron Hetmyer,"Full toss ball, outside off stump, Shimron Hetmyer steps down and plays an aggressive cover drive for a single",Rajasthan Royals Won by 57 Runs
2426,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.5,0,Rovman Powell , Shimron Hetmyer,"Full toss ball, outside off stump, Shimron Hetmyer plays an aggressive cover drive on the front foot, straight to the fielder",Rajasthan Royals Won by 57 Runs
2427,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.4,4,Rovman Powell , Shimron Hetmyer,"LOFTED OVER COVERS! full length ball, pitching outside off stump, Shimron Hetmyer this time goes over covers. One bounce and into the ropes! Lofted cover drive from Shimron Hetmyer!",Rajasthan Royals Won by 57 Runs
2428,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.3,6,Rovman Powell , Shimron Hetmyer,"WHEN HE HITS, IT STAYS HIT! full length ball, pitching outside off stump, Shimron Hetmyer gets underneath that one and launches it straight for half a dozen! Can't miss your mark against this batter!",Rajasthan Royals Won by 57 Runs
2429,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.2,1,Rovman Powell , Jos Buttler,"Full length ball, pitching on off stump, Jos Buttler plays an aggressive lofted on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2430,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.1,1,Rovman Powell , Shimron Hetmyer,"Full toss ball, outside off stump, Shimron Hetmyer plays an aggressive lofted on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2431,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,16.1,1 NB,Rovman Powell , Shimron Hetmyer,"Full length ball, pitching outside off stump, Shimron Hetmyer offers no shot, No-Ball",Rajasthan Royals Won by 57 Runs
2432,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.6,4,Mukesh Kumar , Jos Buttler,"DRILLED STRAIGHT BACK! full length ball, pitching on off stump, Jos Buttler makes room and hits it hard straight back past the bowler! No chance for the fielders at long on and long off! That went Straight as a ramrod!",Rajasthan Royals Won by 57 Runs
2433,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.5,4,Mukesh Kumar , Jos Buttler,"RAMP SHOT FROM BUTTLER!  full toss ball, on off stump, Jos Buttler gets low and scoops it towards long leg for a boundary! Picked up and deposited effortlessly!",Rajasthan Royals Won by 57 Runs
2434,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.4,2,Mukesh Kumar , Jos Buttler,"Full length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive lofted on drive on the front foot for 2 runs",Rajasthan Royals Won by 57 Runs
2435,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.3,1,Mukesh Kumar , Shimron Hetmyer,"Full length ball, pitching on leg stump, Shimron Hetmyer plays an aggressive on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2436,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.2,1 LB,Mukesh Kumar , Jos Buttler,"Full length ball, pitching on leg stump, Jos Buttler uncomfortably plays a defensive forward push, 1 leg bye(s) gets added to the extras",Rajasthan Royals Won by 57 Runs
2437,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,15.1,1,Mukesh Kumar , Shimron Hetmyer,"Full length ball, pitching on off stump, Shimron Hetmyer plays a defensive forward push for a single",Rajasthan Royals Won by 57 Runs
2438,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.6,1,Kuldeep Yadav , Shimron Hetmyer,"Good length ball, pitching outside off stump, Shimron Hetmyer plays an aggressive pull shot on the back foot for a single",Rajasthan Royals Won by 57 Runs
2439,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.5,0,Kuldeep Yadav , Shimron Hetmyer,"Good length ball, pitching outside off stump, Shimron Hetmyer plays a defensive back foot push, no run",Rajasthan Royals Won by 57 Runs
2440,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.4,1,Kuldeep Yadav , Jos Buttler,"Good length ball, pitching on off stump, Jos Buttler plays a defensive back foot push for a single",Rajasthan Royals Won by 57 Runs
2441,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.3,0,Kuldeep Yadav , Jos Buttler,"Full length ball, pitching outside off stump, Jos Buttler plays a reverse sweep, straight to the fielder",Rajasthan Royals Won by 57 Runs
2442,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.2,2,Kuldeep Yadav , Jos Buttler,"Full length ball, pitching outside off stump, Jos Buttler plays an aggressive lofted cover drive on the front foot for 2 runs",Rajasthan Royals Won by 57 Runs
2443,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,14.1,0,Kuldeep Yadav , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive cut shot, no run",Rajasthan Royals Won by 57 Runs
2444,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.6,0,Rovman Powell , Shimron Hetmyer,"Good length ball, pitching outside off stump, Shimron Hetmyer plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2445,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.5,W,Rovman Powell , Riyan Parag,"CLEAN BOWLED ! THE LOCAL BOY DEPARTS! good length ball, pitching on off stump, tails back a touch, Riyan Parag misses it while looking to slog it across. Stumps Shattered! This is Rovman Powell's first IPL WICKET! WICKET Riyan Parag b Rovman Powell (Rajasthan Royals 126 Runs for 3 wickets)",Rajasthan Royals Won by 57 Runs
2446,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.4,1,Rovman Powell , Jos Buttler,"Full toss ball, on leg stump, Jos Buttler plays an aggressive pull shot on the front foot for a single",Rajasthan Royals Won by 57 Runs
2447,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.3,1,Rovman Powell , Riyan Parag,"Short of good length ball, pitching outside off stump, Riyan Parag uncomfortably plays an aggressive pull shot on the front foot for a single",Rajasthan Royals Won by 57 Runs
2448,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.2,0,Rovman Powell , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag plays a forward defensive shot, no run",Rajasthan Royals Won by 57 Runs
2449,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.2,1 WD,Rovman Powell , Riyan Parag,"short of good length ball, pitching on leg stump, Riyan Parag offers no shot, 1 wide(s) gets added to the extras",Rajasthan Royals Won by 57 Runs
2450,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,13.1,1,Rovman Powell , Jos Buttler,"ROVMAN POWELL INTRODUCED! good length ball, pitching outside off stump, Jos Buttler plays a defensive forward push for a single",Rajasthan Royals Won by 57 Runs
2451,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.6,1,Axar Patel , Jos Buttler,"Good length ball, pitching on off stump, Jos Buttler plays a defensive forward push for a single",Rajasthan Royals Won by 57 Runs
2452,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.5,1,Axar Patel , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag plays an aggressive off drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2453,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.4,1,Axar Patel , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cut shot for a single",Rajasthan Royals Won by 57 Runs
2454,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.3,0,Axar Patel , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2455,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.2,6,Axar Patel , Jos Buttler,"FIFTY UP FOR BUTTLER! short of good length ball, pitching outside off stump, Jos Buttler rocks back and pulls the half-tracker to deep mid-wicket! 20 rows back in the stands!",Rajasthan Royals Won by 57 Runs
2456,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,12.1,1,Axar Patel , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag plays an aggressive on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2457,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.6,2,Kuldeep Yadav , Jos Buttler,"Good length ball, pitching on leg stump, Jos Buttler plays a reverse sweep for 2 runs",Rajasthan Royals Won by 57 Runs
2458,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.5,0,Kuldeep Yadav , Jos Buttler,"Good length ball, pitching on off stump, Jos Buttler plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2459,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.4,0,Kuldeep Yadav , Jos Buttler,"Full length ball, pitching outside off stump, Jos Buttler plays a reverse sweep, straight to the fielder",Rajasthan Royals Won by 57 Runs
2460,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.3,1,Kuldeep Yadav , Riyan Parag,"Good length ball, pitching on off stump, Riyan Parag plays a defensive forward push for a single",Rajasthan Royals Won by 57 Runs
2461,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.2,1,Kuldeep Yadav , Jos Buttler,"Short of good length ball, pitching on leg stump, Jos Buttler plays an aggressive pull shot on the back foot for a single",Rajasthan Royals Won by 57 Runs
2462,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,11.1,1,Kuldeep Yadav , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag uncomfortably plays an aggressive pull shot on the back foot for a single",Rajasthan Royals Won by 57 Runs
2463,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.6,1,Axar Patel , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag plays an aggressive on drive on the front foot for a single",Rajasthan Royals Won by 57 Runs
2464,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.5,1,Axar Patel , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cut shot for a single",Rajasthan Royals Won by 57 Runs
2465,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.4,1,Axar Patel , Riyan Parag,"Short of good length ball, pitching outside off stump, Riyan Parag plays an aggressive square drive on back foot for a single",Rajasthan Royals Won by 57 Runs
2466,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.3,0,Axar Patel , Riyan Parag,"Good length ball, pitching outside off stump, Riyan Parag plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2467,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.2,1,Axar Patel , Jos Buttler,"Short of good length ball, pitching outside off stump, Jos Buttler plays a defensive back foot push for a single",Rajasthan Royals Won by 57 Runs
2468,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,10.1,0,Axar Patel , Jos Buttler,"Good length ball, pitching outside off stump, Jos Buttler plays a defensive back foot push, no run",Rajasthan Royals Won by 57 Runs
2469,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,9.6,0,Kuldeep Yadav , Riyan Parag,"Good length ball, pitching on leg stump, Riyan Parag uncomfortably plays a defensive forward push, no run",Rajasthan Royals Won by 57 Runs
2470,MATCH 11,"Barsapara Cricket Stadium, Guwahati",08 APR 2023,3:30 PM IST,RR,DC,1,RR Innings,9.5,W,Kuldeep Yadav , Sanju Samson,"RR SKIPPER DEPARTS WITHOUT TROUBLING THE SCORERS! good length ball, pitching outside off stump, a wrong one from the left arm wrist spinner, Sanju Samson gets low to loft it towards long on but does not middle it. Skies it towards Anrich Nortje who completes a well-judged catch! WICKET Sanju Samson c Anrich Nortje b Kuldeep Yadav (Rajasthan Royals 103 Runs for 2 wickets)",Rajasthan Royals Won by 57 Runs
